-0.477387, 0.119939, 0.118882, 0.00105727, 9.66956e-18
-0.467337, 0.122719, 0.124426, 0.00170688, 3.21556e-18
-0.457286, 0.126232, 0.130272, 0.00404, 3.49396e-18
-0.447236, 0.13064, 0.136441, 0.00580065, 1.15329e-17
-0.437186, 0.136048, 0.142953, 0.00690492, 1.51625e-17
-0.427136, 0.142505, 0.149831, 0.00732617, 1.29363e-17
-0.417085, 0.150009, 0.1571, 0.00709117, 1.40369e-17
-0.407035, 0.158513, 0.164786, 0.00627323, 1.33351e-17
-0.396985, 0.167933, 0.172916, 0.00498299, 1.14435e-17
-0.386935, 0.178164, 0.181522, 0.0033577, 7.32245e-18
-0.376884, 0.189084, 0.190634, 0.00154968, 6.28129e-18
-0.366834, 0.200573, 0.200288, 0.00028532, 3.09079e-18
-0.356784, 0.212519, 0.21052, 0.00199906, 3.99016e-19
-0.346734, 0.224831, 0.22137, 0.00346064, 2.54542e-18
-0.336683, 0.237444, 0.232879, 0.00456462, 4.81625e-18
-0.326633, 0.250328, 0.245091, 0.00523705, 7.83895e-18
-0.316583, 0.263492, 0.258053, 0.0054393, 7.92121e-18
-0.306533, 0.276982, 0.271813, 0.00516939, 7.89125e-18
-0.296482, 0.290884, 0.286423, 0.00446105, 7.9697e-18
-0.286432, 0.305316, 0.301936, 0.00338043, 6.33087e-18
-0.276382, 0.320427, 0.318406, 0.00202087, 3.77155e-18
-0.266332, 0.336385, 0.335889, 0.000495938, 1.94176e-18
-0.256281, 0.353371, 0.354439, 0.00106875, 6.23927e-19
-0.246231, 0.371568, 0.374113, 0.0025445, 1.16416e-18
-0.236181, 0.391151, 0.39496, 0.00380884, 2.41085e-18
-0.226131, 0.412275, 0.417029, 0.00475443, 3.99575e-18
-0.21608, 0.435065, 0.440362, 0.00529731, 5.81029e-18
-0.20603, 0.459605, 0.464989, 0.00538365, 5.48203e-18
-0.19598, 0.485934, 0.490929, 0.00499482, 4.97126e-18
-0.18593, 0.514033, 0.518183, 0.00415012, 4.77267e-18
-0.175879, 0.543824, 0.546731, 0.00290701, 4.03797e-18
-0.165829, 0.575166, 0.576525, 0.00135842, 2.41249e-18
-0.155779, 0.607853, 0.607481, 0.000372677, 8.42232e-19
-0.145729, 0.641617, 0.639476, 0.00214156, 3.00335e-19
-0.135678, 0.676131, 0.672339, 0.00379253, 1.53981e-18
-0.125628, 0.711015, 0.705843, 0.00517155, 2.33103e-18
-0.115578, 0.745842, 0.739702, 0.00614008, 2.72549e-18
-0.105528, 0.780153, 0.773564, 0.00658889, 3.18832e-18
-0.0954774, 0.81346, 0.807009, 0.00645065, 4.8247e-18
-0.0854271, 0.845266, 0.839556, 0.00570984, 3.99629e-18
-0.0753769, 0.875072, 0.870664, 0.00440838, 3.66885e-18
-0.0653266, 0.902394, 0.899748, 0.0026459, 2.48113e-18
-0.0552764, 0.926773, 0.9262, 0.000573624, 1.44406e-18
-0.0452261, 0.94779, 0.949409, 0.00161825, 3.48892e-19
-0.0351759, 0.965076, 0.968795, 0.00371886, 8.34604e-19
-0.0251256, 0.978323, 0.983841, 0.00551895, 2.03983e-18
-0.0150754, 0.98729, 0.994124, 0.00683458, 2.80095e-18
-0.00502513, 0.991815, 0.999344, 0.00752889, 4.37822e-18
0.00502513, 0.991815, 0.999344, 0.00752889, 3.74867e-18
0.0150754, 0.98729, 0.994124, 0.00683458, 3.4324e-18
0.0251256, 0.978323, 0.983841, 0.00551895, 4.23711e-18
0.0351759, 0.965076, 0.968795, 0.00371886, 3.47326e-18
0.0452261, 0.94779, 0.949409, 0.00161825, 2.32886e-18
0.0552764, 0.926773, 0.9262, 0.000573624, 1.1474e-18
0.0653266, 0.902394, 0.899748, 0.0026459, 3.23575e-19
0.0753769, 0.875072, 0.870664, 0.00440838, 2.26675e-18
0.0854271, 0.845266, 0.839556, 0.00570984, 2.78365e-18
0.0954774, 0.81346, 0.807009, 0.00645065, 4.11888e-18
0.105528, 0.780153, 0.773564, 0.00658889, 4.6321e-18
0.115578, 0.745842, 0.739702, 0.00614008, 5.09412e-18
0.125628, 0.711015, 0.705843, 0.00517155, 4.17282e-18
0.135678, 0.676131, 0.672339, 0.00379253, 4.7901e-18
0.145729, 0.641617, 0.639476, 0.00214156, 4.14026e-18
0.155779, 0.607853, 0.607481, 0.000372677, 2.28255e-18
0.165829, 0.575166, 0.576525, 0.00135842, 4.89491e-19
0.175879, 0.543824, 0.546731, 0.00290701, 1.31139e-18
0.18593, 0.514033, 0.518183, 0.00415012, 3.90435e-18
0.19598, 0.485934, 0.490929, 0.00499482, 5.62532e-18
0.20603, 0.459605, 0.464989, 0.00538365, 6.77517e-18
0.21608, 0.435065, 0.440362, 0.00529731, 6.93018e-18
0.226131, 0.412275, 0.417029, 0.00475443, 8.17456e-18
0.236181, 0.391151, 0.39496, 0.00380884, 7.57743e-18
0.246231, 0.371568, 0.374113, 0.0025445, 5.26056e-18
0.256281, 0.353371, 0.354439, 0.00106875, 4.96554e-18
0.266332, 0.336385, 0.335889, 0.000495938, 2.57941e-18
0.276382, 0.320427, 0.318406, 0.00202087, 1.01256e-18
0.286432, 0.305316, 0.301936, 0.00338043, 3.97859e-18
0.296482, 0.290884, 0.286423, 0.00446105, 8.7172e-18
0.306533, 0.276982, 0.271813, 0.00516939, 9.98011e-18
0.316583, 0.263492, 0.258053, 0.0054393, 1.43071e-17
0.326633, 0.250328, 0.245091, 0.00523705, 1.50595e-17
0.336683, 0.237444, 0.232879, 0.00456462, 1.2945e-17
0.346734, 0.224831, 0.22137, 0.00346064, 1.59416e-17
0.356784, 0.212519, 0.21052, 0.00199906, 1.39443e-17
0.366834, 0.200573, 0.200288, 0.00028532, 7.42869e-18
0.376884, 0.189084, 0.190634, 0.00154968, 1.01882e-18
0.386935, 0.178164, 0.181522, 0.0033577, 6.08325e-18
0.396985, 0.167933, 0.172916, 0.00498299, 1.51124e-17
0.407035, 0.158513, 0.164786, 0.00627323, 2.02958e-17
0.417085, 0.150009, 0.1571, 0.00709117, 3.56969e-17
0.427136, 0.142505, 0.149831, 0.00732617, 3.28791e-17
0.437186, 0.136048, 0.142953, 0.00690492, 3.89921e-17
0.447236, 0.13064, 0.136441, 0.00580065, 3.36571e-17
0.457286, 0.126232, 0.130272, 0.00404, 2.84006e-17
0.467337, 0.122719, 0.124426, 0.00170688, 2.81239e-17
0.477387, 0.119939, 0.118882, 0.00105727, 1.01817e-17
0.487437, 0.117679, 0.113622, 0.00405743, 6.96777e-18
0.497487, 0.115682, 0.108629, 0.00705327, 2.98346e-17
0.507538, 0.113659, 0.103887, 0.00977196, 4.70838e-17
0.517588, 0.111307, 0.099382, 0.0119252, 6.08025e-17
0.527638, 0.108329, 0.0950989, 0.0132303, 9.01664e-17
0.537688, 0.104459, 0.0910253, 0.0134336, 1.38464e-16
0.547739, 0.0994858, 0.087149, 0.0123368, 1.18702e-16
0.557789, 0.0932814, 0.0834589, 0.00982248, 1.3693e-16
0.567839, 0.0858232, 0.0799443, 0.00587884, 1.17551e-16
0.577889, 0.0772164, 0.0765956, 0.000620807, 6.56144e-17
0.58794, 0.0677087, 0.0734035, 0.00569478, 6.41532e-18
0.59799, 0.0576974, 0.0703594, 0.012662, 8.22948e-17
0.60804, 0.047726, 0.0674553, 0.0197294, 1.96817e-16
0.61809, 0.0384681, 0.0646837, 0.0262156, 2.94293e-16
0.628141, 0.0306969, 0.0620375, 0.0313406, 3.90165e-16
0.638191, 0.0252389, 0.05951, 0.0342711, 5.25334e-16
0.648241, 0.0229115, 0.0570952, 0.0341837, 5.03e-16
0.658291, 0.0244449, 0.0547872, 0.0303423, 7.11951e-16
0.668342, 0.0303908, 0.0525805, 0.0221897, 6.55882e-16
0.678392, 0.0410209, 0.05047, 0.00944917, 4.13858e-16
0.688442, 0.0562207, 0.0484509, 0.00776984, 1.76149e-16
0.698492, 0.0753868, 0.0465186, 0.0288683, 2.00635e-16
0.708543, 0.0973358, 0.0446688, 0.052667, 7.04193e-16
0.718593, 0.120238, 0.0428976, 0.0773408, 1.28631e-15
0.728643, 0.141592, 0.041201, 0.100391, 1.82455e-15
0.738693, 0.158248, 0.0395756, 0.118672, 2.98672e-15
0.748744, 0.166512, 0.038018, 0.128494, 7.96264e-16
0.758794, 0.162331, 0.036525, 0.125806, 7.62037e-15
0.768844, 0.141596, 0.0350935, 0.106502, 3.66123e-16
0.778894, 0.100558, 0.0337207, 0.066837, 7.24156e-15
0.788945, 0.0363869, 0.032404, 0.0039829, 4.66587e-15
0.798995, -0.0521361, 0.0311407, 0.0832768, 1.93958e-17
0.809045, -0.163796, 0.0299285, 0.193725, 7.01547e-15
0.819095, -0.294015, 0.028765, 0.32278, 1.3557e-15
0.829146, -0.433863, 0.0276482, 0.461511, 2.92842e-14
0.839196, -0.569084, 0.026576, 0.59566, 4.2849e-14
0.849246, -0.679256, 0.0255463, 0.704802, 1.04138e-14
0.859296, -0.737244, 0.0245575, 0.761802, 8.19177e-14
0.869347, -0.709181, 0.0236076, 0.732788, 2.06423e-15
0.879397, -0.555274, 0.0226951, 0.577969, 1.10411e-13
0.889447, -0.231865, 0.0218183, 0.253684, 9.80678e-14
0.899497, 0.304753, 0.0209758, 0.283777, 5.45404e-15
0.909548, 1.09207, 0.020166, 1.0719, 5.50414e-14
0.919598, 2.15177, 0.0193877, 2.13238, 1.61122e-14
0.929648, 3.4758, 0.0186396, 3.45716, 5.72862e-13
0.939698, 5.00672, 0.0179203, 4.9888, 1.16543e-12
0.949749, 6.61068, 0.0172288, 6.59345, 2.48083e-13
0.959799, 8.04108, 0.0165639, 8.02452, 1.14258e-14
0.969849, 8.89048, 0.0159244, 8.87456, 1.1083e-13
0.979899, 8.52774, 0.0153095, 8.51243, 7.71242e-15
0.98995, 6.01699, 0.0147181, 6.00227, 1.17115e-13
1, 0.0141492, 0.0141492, 0, 8.28371e-14
