#                               L = 64
#================================================================
#x               y               Numerical       Analytical      
#================================================================
0.265625        0.71875         0.241926        0.241867        
0.265625        0.734375        0.25388         0.253823        
0.265625        0.75            0.266338        0.266284        
0.265625        0.765625        0.279313        0.279262        
0.265625        0.78125         0.292813        0.292765        
0.265625        0.796875        0.306844        0.3068          
0.265625        0.8125          0.321409        0.32137         
0.265625        0.828125        0.336507        0.336473        
0.265625        0.84375         0.352133        0.352103        
0.265625        0.859375        0.368274        0.36825         
0.265625        0.875           0.384913        0.384894        
0.265625        0.890625        0.402025        0.402011        
0.265625        0.90625         0.419576        0.419567        
0.265625        0.921875        0.437526        0.43752         
0.265625        0.9375          0.455825        0.455822        
0.265625        0.953125        0.474416        0.474414        
0.265625        0.96875         0.493231        0.493231        
0.265625        0.984375        0.512202        0.512202        
0.265625        1               0.53125         0.531256        
0.28125         0               0               0               
0.28125         0.015625        0.00266497      0.0026633       
0.28125         0.03125         0.00533634      0.005333        
0.28125         0.046875        0.00802052      0.00801551      
0.28125         0.0625          0.010724        0.0107173       
0.28125         0.078125        0.0134532       0.0134448       
0.28125         0.09375         0.0162147       0.0162046       
0.28125         0.109375        0.0190151       0.0190033       
0.28125         0.125           0.0218611       0.0218477       
0.28125         0.140625        0.0247597       0.0247445       
0.28125         0.15625         0.0277176       0.0277007       
0.28125         0.171875        0.0307421       0.0307234       
0.28125         0.1875          0.0338402       0.0338199       
0.28125         0.203125        0.0370195       0.0369974       
0.28125         0.21875         0.0402876       0.0402637       
0.28125         0.234375        0.0436521       0.0436265       
0.28125         0.25            0.0471213       0.0470938       
0.28125         0.265625        0.0507032       0.0506739       
0.28125         0.28125         0.0544064       0.0543754       
0.28125         0.296875        0.0582398       0.0582069       
0.28125         0.3125          0.0622123       0.0621776       
0.28125         0.328125        0.0663334       0.0662968       
0.28125         0.34375         0.0706128       0.0705744       
0.28125         0.359375        0.0750605       0.0750202       
0.28125         0.375           0.079687        0.0796449       
0.28125         0.390625        0.0845031       0.0844591       
0.28125         0.40625         0.08952         0.0894741       
0.28125         0.421875        0.0947493       0.0947016       
0.28125         0.4375          0.100203        0.100154        
0.28125         0.453125        0.105894        0.105843        
0.28125         0.46875         0.111835        0.111782        
0.28125         0.484375        0.118039        0.117984        
0.28125         0.5             0.124521        0.124464        
0.28125         0.515625        0.131294        0.131236        
0.28125         0.53125         0.138375        0.138315        
0.28125         0.546875        0.145777        0.145716        
0.28125         0.5625          0.153518        0.153455        
0.28125         0.578125        0.161613        0.161549        
0.28125         0.59375         0.17008         0.170014        
0.28125         0.609375        0.178935        0.178869        
0.28125         0.625           0.188197        0.18813         
0.28125         0.640625        0.197884        0.197816        
0.28125         0.65625         0.208012        0.207944        
0.28125         0.671875        0.218602        0.218534        
0.28125         0.6875          0.229671        0.229603        
0.28125         0.703125        0.241236        0.241169        
0.28125         0.71875         0.253317        0.253251        
0.28125         0.734375        0.265928        0.265864        
0.28125         0.75            0.279086        0.279024        
0.28125         0.765625        0.292806        0.292747        
0.28125         0.78125         0.307098        0.307043        
0.28125         0.796875        0.321974        0.321922        
0.28125         0.8125          0.337437        0.337391        
0.28125         0.828125        0.353492        0.35345         
0.28125         0.84375         0.370133        0.370097        
0.28125         0.859375        0.387351        0.387322        
0.28125         0.875           0.405131        0.405107        
0.28125         0.890625        0.423446        0.423428        
0.28125         0.90625         0.442262        0.44225         
0.28125         0.921875        0.461535        0.461528        
0.28125         0.9375          0.481211        0.481207        
0.28125         0.953125        0.501223        0.501221        
0.28125         0.96875         0.521498        0.521498        
0.28125         0.984375        0.541953        0.541953        
0.28125         1               0.5625          0.562489        
0.296875        0               0               0               
0.296875        0.015625        0.00276941      0.00276767      
0.296875        0.03125         0.00554547      0.00554199      
0.296875        0.046875        0.00833487      0.00832964      
0.296875        0.0625          0.0111443       0.0111373       
0.296875        0.078125        0.0139805       0.0139718       
0.296875        0.09375         0.0168503       0.0168398       
0.296875        0.109375        0.0197606       0.0197484       
0.296875        0.125           0.0227185       0.0227044       
0.296875        0.140625        0.0257308       0.025715        
0.296875        0.15625         0.028805        0.0287874       
0.296875        0.171875        0.0319484       0.031929        
0.296875        0.1875          0.0351686       0.0351473       
0.296875        0.203125        0.0384732       0.0384501       
0.296875        0.21875         0.0418701       0.0418452       
0.296875        0.234375        0.0453675       0.0453407       
0.296875        0.25            0.0489738       0.0489451       
0.296875        0.265625        0.0526975       0.052667        
0.296875        0.28125         0.0565476       0.0565152       
0.296875        0.296875        0.0605333       0.0604989       
0.296875        0.3125          0.0646639       0.0646276       
0.296875        0.328125        0.0689494       0.0689111       
0.296875        0.34375         0.0733999       0.0733596       
0.296875        0.359375        0.0780259       0.0779837       
0.296875        0.375           0.0828384       0.0827942       
0.296875        0.390625        0.0878488       0.0878025       
0.296875        0.40625         0.0930687       0.0930204       
0.296875        0.421875        0.0985105       0.0984602       
0.296875        0.4375          0.104187        0.104135        
0.296875        0.453125        0.110111        0.110057        
0.296875        0.46875         0.116297        0.11624         
0.296875        0.484375        0.122758        0.1227          
0.296875        0.5             0.12951         0.12945         
0.296875        0.515625        0.136568        0.136506        
0.296875        0.53125         0.143947        0.143883        
0.296875        0.546875        0.151666        0.1516          
0.296875        0.5625          0.159739        0.159672        
0.296875        0.578125        0.168186        0.168117        
0.296875        0.59375         0.177025        0.176954        
0.296875        0.609375        0.186274        0.186202        
0.296875        0.625           0.195952        0.195879        
0.296875        0.640625        0.20608         0.206006        
0.296875        0.65625         0.216678        0.216603        
0.296875        0.671875        0.227766        0.227691        
0.296875        0.6875          0.239364        0.239289        
0.296875        0.703125        0.251494        0.25142         
0.296875        0.71875         0.264176        0.264102        
0.296875        0.734375        0.277429        0.277357        
0.296875        0.75            0.291273        0.291203        
0.296875        0.765625        0.305725        0.305657        
0.296875        0.78125         0.320801        0.320737        
0.296875        0.796875        0.336515        0.336454        
0.296875        0.8125          0.352875        0.35282         
0.296875        0.828125        0.369889        0.369839        
0.296875        0.84375         0.387555        0.387512        
0.296875        0.859375        0.405868        0.405831        
0.296875        0.875           0.424813        0.424783        
0.296875        0.890625        0.444365        0.444343        
0.296875        0.90625         0.464491        0.464475        
0.296875        0.921875        0.485142        0.485132        
0.296875        0.9375          0.506259        0.506253        
0.296875        0.953125        0.527768        0.527766        
0.296875        0.96875         0.549585        0.549585        
0.296875        0.984375        0.571614        0.571614        
0.296875        1               0.59375         0.593766        
0.3125          0               0               0               
0.3125          0.015625        0.00286719      0.00286538      
0.3125          0.03125         0.00574128      0.00573766      
0.3125          0.046875        0.00862918      0.00862375      
0.3125          0.0625          0.0115378       0.0115306       
0.3125          0.078125        0.0144743       0.0144652       
0.3125          0.09375         0.0174455       0.0174346       
0.3125          0.109375        0.0204587       0.020446        
0.3125          0.125           0.0235212       0.0235066       
0.3125          0.140625        0.0266402       0.0266238       
0.3125          0.15625         0.0298233       0.029805        
0.3125          0.171875        0.0330781       0.0330579       
0.3125          0.1875          0.0364125       0.0363904       
0.3125          0.203125        0.0398344       0.0398104       
0.3125          0.21875         0.0433521       0.0433262       
0.3125          0.234375        0.0469741       0.0469462       
0.3125          0.25            0.0507089       0.050679        
0.3125          0.265625        0.0545656       0.0545337       
0.3125          0.28125         0.0585533       0.0585195       
0.3125          0.296875        0.0626818       0.0626459       
0.3125          0.3125          0.0669607       0.0669228       
0.3125          0.328125        0.0714004       0.0713604       
0.3125          0.34375         0.0760115       0.0759694       
0.3125          0.359375        0.0808049       0.0807607       
0.3125          0.375           0.085792        0.0857457       
0.3125          0.390625        0.0909848       0.0909364       
0.3125          0.40625         0.0963956       0.096345        
0.3125          0.421875        0.102037        0.101984        
0.3125          0.4375          0.107923        0.107868        
0.3125          0.453125        0.114066        0.114009        
0.3125          0.46875         0.120483        0.120423        
0.3125          0.484375        0.127186        0.127125        
0.3125          0.5             0.134193        0.134129        
0.3125          0.515625        0.141519        0.141453        
0.3125          0.53125         0.149182        0.149114        
0.3125          0.546875        0.157199        0.157129        
0.3125          0.5625          0.165588        0.165516        
0.3125          0.578125        0.174368        0.174294        
0.3125          0.59375         0.183559        0.183484        
0.3125          0.609375        0.193182        0.193105        
0.3125          0.625           0.203258        0.203179        
0.3125          0.640625        0.213807        0.213727        
0.3125          0.65625         0.224853        0.224772        
0.3125          0.671875        0.236419        0.236337        
0.3125          0.6875          0.248527        0.248444        
0.3125          0.703125        0.261201        0.261118        
0.3125          0.71875         0.274464        0.274381        
0.3125          0.734375        0.28834         0.288258        
0.3125          0.75            0.302852        0.302772        
0.3125          0.765625        0.318021        0.317943        
0.3125          0.78125         0.333867        0.333792        
0.3125          0.796875        0.350409        0.350338        
0.3125          0.8125          0.367661        0.367594        
0.3125          0.828125        0.385633        0.385573        
0.3125          0.84375         0.404331        0.404278        
0.3125          0.859375        0.423753        0.423707        
0.3125          0.875           0.443887        0.44385         
0.3125          0.890625        0.464712        0.464683        
0.3125          0.90625         0.486194        0.486173        
0.3125          0.921875        0.508283        0.508269        
0.3125          0.9375          0.530914        0.530906        
0.3125          0.953125        0.554006        0.554002        
0.3125          0.96875         0.57746         0.57746         
0.3125          0.984375        0.601166        0.601166        
0.3125          1               0.625           0.624982        
0.328125        0               0               0               
0.328125        0.015625        0.00295807      0.0029562       
0.328125        0.03125         0.00592327      0.00591953      
0.328125        0.046875        0.00890273      0.00889711      
0.328125        0.0625          0.0119036       0.0118961       
0.328125        0.078125        0.0149332       0.0149238       
0.328125        0.09375         0.0179987       0.0179875       
0.328125        0.109375        0.0211076       0.0210944       
0.328125        0.125           0.0242673       0.0242522       
0.328125        0.140625        0.0274855       0.0274684       
0.328125        0.15625         0.0307698       0.0307508       
0.328125        0.171875        0.0341282       0.0341073       
0.328125        0.1875          0.0375688       0.037546        
0.328125        0.203125        0.0410999       0.041075        
0.328125        0.21875         0.04473         0.0447031       
0.328125        0.234375        0.0484677       0.0484388       
0.328125        0.25            0.0523221       0.0522911       
0.328125        0.265625        0.0563025       0.0562694       
0.328125        0.28125         0.0604184       0.0603833       
0.328125        0.296875        0.0646797       0.0646425       
0.328125        0.3125          0.0690968       0.0690574       
0.328125        0.328125        0.0736801       0.0736385       
0.328125        0.34375         0.0784407       0.0783969       
0.328125        0.359375        0.0833901       0.0833441       
0.328125        0.375           0.08854         0.0884918       
0.328125        0.390625        0.093903        0.0938524       
0.328125        0.40625         0.0994917       0.0994389       
0.328125        0.421875        0.10532         0.105265        
0.328125        0.4375          0.111401        0.111343        
0.328125        0.453125        0.11775         0.11769         
0.328125        0.46875         0.124381        0.124319        
0.328125        0.484375        0.131311        0.131247        
0.328125        0.5             0.138557        0.13849         
0.328125        0.515625        0.146134        0.146065        
0.328125        0.53125         0.154062        0.153991        
0.328125        0.546875        0.162359        0.162285        
0.328125        0.5625          0.171044        0.170968        
0.328125        0.578125        0.180139        0.18006         
0.328125        0.59375         0.189662        0.189582        
0.328125        0.609375        0.199638        0.199555        
0.328125        0.625           0.210089        0.210004        
0.328125        0.640625        0.221038        0.220951        
0.328125        0.65625         0.232509        0.232421        
0.328125        0.671875        0.244529        0.244439        
0.328125        0.6875          0.257123        0.257032        
0.328125        0.703125        0.270317        0.270226        
0.328125        0.71875         0.284139        0.284047        
0.328125        0.734375        0.298615        0.298524        
0.328125        0.75            0.313773        0.313682        
0.328125        0.765625        0.329639        0.329549        
0.328125        0.78125         0.346237        0.346151        
0.328125        0.796875        0.363593        0.363509        
0.328125        0.8125          0.381725        0.381647        
0.328125        0.828125        0.400652        0.400579        
0.328125        0.84375         0.420384        0.420318        
0.328125        0.859375        0.440925        0.440868        
0.328125        0.875           0.462271        0.462223        
0.328125        0.890625        0.484403        0.484365        
0.328125        0.90625         0.50729         0.507262        
0.328125        0.921875        0.530881        0.530863        
0.328125        0.9375          0.555108        0.555098        
0.328125        0.953125        0.57988         0.579876        
0.328125        0.96875         0.605085        0.605083        
0.328125        0.984375        0.63059         0.63059         
0.328125        1               0.65625         0.656268        
0.34375         0               0               0               
0.34375         0.015625        0.00304183      0.0030399       
0.34375         0.03125         0.00609099      0.00608713      
0.34375         0.046875        0.00915484      0.00914905      
0.34375         0.0625          0.0122407       0.012233        
0.34375         0.078125        0.0153562       0.0153465       
0.34375         0.09375         0.0185086       0.018497        
0.34375         0.109375        0.0217056       0.0216921       
0.34375         0.125           0.024955        0.0249394       
0.34375         0.140625        0.0282645       0.028247        
0.34375         0.15625         0.0316422       0.0316227       
0.34375         0.171875        0.0350962       0.0350746       
0.34375         0.1875          0.0386347       0.0386111       
0.34375         0.203125        0.0422664       0.0422408       
0.34375         0.21875         0.0460001       0.0459723       
0.34375         0.234375        0.0498446       0.0498147       
0.34375         0.25            0.0538094       0.0537773       
0.34375         0.265625        0.0579039       0.0578697       
0.34375         0.28125         0.062138        0.0621017       
0.34375         0.296875        0.066522        0.0664835       
0.34375         0.3125          0.0710665       0.0710257       
0.34375         0.328125        0.0757825       0.0757394       
0.34375         0.34375         0.0806812       0.0806358       
0.34375         0.359375        0.0857746       0.0857269       
0.34375         0.375           0.091075        0.0910249       
0.34375         0.390625        0.0965952       0.0965428       
0.34375         0.40625         0.102349        0.102294        
0.34375         0.421875        0.108349        0.108292        
0.34375         0.4375          0.114611        0.114551        
0.34375         0.453125        0.12115         0.121087        
0.34375         0.46875         0.127981        0.127916        
0.34375         0.484375        0.135121        0.135054        
0.34375         0.5             0.142588        0.142518        
0.34375         0.515625        0.150399        0.150327        
0.34375         0.53125         0.158574        0.158498        
0.34375         0.546875        0.167131        0.167053        
0.34375         0.5625          0.176093        0.176012        
0.34375         0.578125        0.185479        0.185396        
0.34375         0.59375         0.195314        0.195228        
0.34375         0.609375        0.20562         0.205531        
0.34375         0.625           0.216422        0.216331        
0.34375         0.640625        0.227745        0.227652        
0.34375         0.65625         0.239617        0.239522        
0.34375         0.671875        0.252066        0.251968        
0.34375         0.6875          0.265119        0.26502         
0.34375         0.703125        0.278807        0.278706        
0.34375         0.71875         0.29316         0.293058        
0.34375         0.734375        0.308209        0.308107        
0.34375         0.75            0.323987        0.323884        
0.34375         0.765625        0.340523        0.340422        
0.34375         0.78125         0.357851        0.357751        
0.34375         0.796875        0.375999        0.375902        
0.34375         0.8125          0.394996        0.394902        
0.34375         0.828125        0.414865        0.414777        
0.34375         0.84375         0.435627        0.435546        
0.34375         0.859375        0.457294        0.457222        
0.34375         0.875           0.479868        0.479807        
0.34375         0.890625        0.503339        0.503289        
0.34375         0.90625         0.527681        0.527643        
0.34375         0.921875        0.552844        0.552819        
0.34375         0.9375          0.578758        0.578743        
0.34375         0.953125        0.605322        0.605315        
0.34375         0.96875         0.632408        0.632406        
0.34375         0.984375        0.65986         0.65986         
0.34375         1               0.6875          0.687485        
0.359375        0               0               0               
0.359375        0.015625        0.00311826      0.00311628      
0.359375        0.03125         0.00624404      0.00624007      
0.359375        0.046875        0.00938488      0.00937893      
0.359375        0.0625          0.0125484       0.0125404       
0.359375        0.078125        0.0157421       0.0157322       
0.359375        0.09375         0.0189738       0.0189619       
0.359375        0.109375        0.0222514       0.0222374       
0.359375        0.125           0.0255826       0.0255666       
0.359375        0.140625        0.0289755       0.0289574       
0.359375        0.15625         0.0324383       0.0324182       
0.359375        0.171875        0.0359795       0.0359573       
0.359375        0.1875          0.0396075       0.0395832       
0.359375        0.203125        0.0433311       0.0433046       
0.359375        0.21875         0.0471593       0.0471307       
0.359375        0.234375        0.0511014       0.0510706       
0.359375        0.25            0.0551669       0.0551339       
0.359375        0.265625        0.0593656       0.0593304       
0.359375        0.28125         0.0637078       0.0636703       
0.359375        0.296875        0.0682039       0.0681641       
0.359375        0.3125          0.0728648       0.0728227       
0.359375        0.328125        0.077702        0.0776575       
0.359375        0.34375         0.082727        0.0826802       
0.359375        0.359375        0.0879522       0.0879029       
0.359375        0.375           0.0933903       0.0933385       
0.359375        0.390625        0.0990544       0.0990001       
0.359375        0.40625         0.104958        0.104902        
0.359375        0.421875        0.111117        0.111057        
0.359375        0.4375          0.117545        0.117482        
0.359375        0.453125        0.124257        0.124193        
0.359375        0.46875         0.131272        0.131204        
0.359375        0.484375        0.138605        0.138535        
0.359375        0.5             0.146275        0.146202        
0.359375        0.515625        0.154301        0.154225        
0.359375        0.53125         0.162702        0.162623        
0.359375        0.546875        0.1715          0.171418        
0.359375        0.5625          0.180716        0.180631        
0.359375        0.578125        0.190372        0.190284        
0.359375        0.59375         0.200493        0.200403        
0.359375        0.609375        0.211105        0.211011        
0.359375        0.625           0.222233        0.222136        
0.359375        0.640625        0.233904        0.233805        
0.359375        0.65625         0.246149        0.246047        
0.359375        0.671875        0.258997        0.258892        
0.359375        0.6875          0.27248         0.272372        
0.359375        0.703125        0.286631        0.286521        
0.359375        0.71875         0.301484        0.301372        
0.359375        0.734375        0.317075        0.316961        
0.359375        0.75            0.333441        0.333326        
0.359375        0.765625        0.350618        0.350502        
0.359375        0.78125         0.368644        0.368529        
0.359375        0.796875        0.387557        0.387444        
0.359375        0.8125          0.407393        0.407283        
0.359375        0.828125        0.428186        0.428081        
0.359375        0.84375         0.449965        0.449867        
0.359375        0.859375        0.472755        0.472665        
0.359375        0.875           0.496568        0.496489        
0.359375        0.890625        0.521405        0.521339        
0.359375        0.90625         0.547249        0.547198        
0.359375        0.921875        0.574057        0.574021        
0.359375        0.9375          0.601758        0.601736        
0.359375        0.953125        0.630243        0.630232        
0.359375        0.96875         0.659366        0.659362        
0.359375        0.984375        0.68894         0.68894         
0.359375        1               0.71875         0.718759        
0.375           0               0               0               
0.375           0.015625        0.00318716      0.00318513      
0.375           0.03125         0.00638202      0.00637795      
0.375           0.046875        0.00959228      0.00958618      
0.375           0.0625          0.0128257       0.0128176       
0.375           0.078125        0.0160901       0.0160799       
0.375           0.09375         0.0193933       0.0193811       
0.375           0.109375        0.0227434       0.0227291       
0.375           0.125           0.0261484       0.026132        
0.375           0.140625        0.0296165       0.029598        
0.375           0.15625         0.0331562       0.0331356       
0.375           0.171875        0.036776        0.0367532       
0.375           0.1875          0.0404846       0.0404597       
0.375           0.203125        0.0442911       0.044264        
0.375           0.21875         0.0482046       0.0481753       
0.375           0.234375        0.0522347       0.0522031       
0.375           0.25            0.0563911       0.0563572       
0.375           0.265625        0.0606839       0.0606478       
0.375           0.28125         0.0651236       0.0650851       
0.375           0.296875        0.0697209       0.06968         
0.375           0.3125          0.074487        0.0744437       
0.375           0.328125        0.0794336       0.0793879       
0.375           0.34375         0.0845727       0.0845245       
0.375           0.359375        0.089917        0.0898662       
0.375           0.375           0.0954794       0.095426        
0.375           0.390625        0.101274        0.101218        
0.375           0.40625         0.107314        0.107255        
0.375           0.421875        0.113615        0.113554        
0.375           0.4375          0.120193        0.120129        
0.375           0.453125        0.127064        0.126996        
0.375           0.46875         0.134244        0.134174        
0.375           0.484375        0.141752        0.141679        
0.375           0.5             0.149606        0.14953         
0.375           0.515625        0.157827        0.157748        
0.375           0.53125         0.166434        0.166352        
0.375           0.546875        0.17545         0.175365        
0.375           0.5625          0.184898        0.184809        
0.375           0.578125        0.1948          0.194708        
0.375           0.59375         0.205183        0.205088        
0.375           0.609375        0.216074        0.215975        
0.375           0.625           0.2275          0.227397        
0.375           0.640625        0.239491        0.239385        
0.375           0.65625         0.252078        0.251968        
0.375           0.671875        0.265294        0.265181        
0.375           0.6875          0.279173        0.279057        
0.375           0.703125        0.293753        0.293633        
0.375           0.71875         0.309071        0.308948        
0.375           0.734375        0.325167        0.325041        
0.375           0.75            0.342083        0.341955        
0.375           0.765625        0.359862        0.359733        
0.375           0.78125         0.37855         0.37842         
0.375           0.796875        0.398192        0.398062        
0.375           0.8125          0.418834        0.418705        
0.375           0.828125        0.44052         0.440394        
0.375           0.84375         0.463294        0.463173        
0.375           0.859375        0.487192        0.487079        
0.375           0.875           0.512244        0.512142        
0.375           0.890625        0.538465        0.538377        
0.375           0.90625         0.565853        0.565783        
0.375           0.921875        0.594378        0.594326        
0.375           0.9375          0.623973        0.62394         
0.375           0.953125        0.654526        0.65451         
0.375           0.96875         0.685871        0.685866        
0.375           0.984375        0.717786        0.717785        
0.375           1               0.75            0.750001        
0.390625        0               0               0               
0.390625        0.015625        0.00324837      0.0032463       
0.390625        0.03125         0.00650459      0.00650044      
0.390625        0.046875        0.00977652      0.00977029      
0.390625        0.0625          0.0130721       0.0130638       
0.390625        0.078125        0.0163992       0.0163888       
0.390625        0.09375         0.019766        0.0197535       
0.390625        0.109375        0.0231805       0.0231659       
0.390625        0.125           0.026651        0.0266343       
0.390625        0.140625        0.030186        0.0301671       
0.390625        0.15625         0.0337939       0.0337729       
0.390625        0.171875        0.0374836       0.0374603       
0.390625        0.1875          0.0412639       0.0412384       
0.390625        0.203125        0.045144        0.0451163       
0.390625        0.21875         0.0491334       0.0491034       
0.390625        0.234375        0.0532417       0.0532094       
0.390625        0.25            0.0574789       0.0574443       
0.390625        0.265625        0.0618554       0.0618184       
0.390625        0.28125         0.0663817       0.0663423       
0.390625        0.296875        0.071069        0.0710271       
0.390625        0.3125          0.0759287       0.0758843       
0.390625        0.328125        0.0809727       0.0809258       
0.390625        0.34375         0.0862133       0.0861638       
0.390625        0.359375        0.0916635       0.0916114       
0.390625        0.375           0.0973367       0.0972819       
0.390625        0.390625        0.103247        0.103189        
0.390625        0.40625         0.109408        0.109348        
0.390625        0.421875        0.115837        0.115774        
0.390625        0.4375          0.122549        0.122482        
0.390625        0.453125        0.12956         0.129491        
0.390625        0.46875         0.136888        0.136816        
0.390625        0.484375        0.144552        0.144477        
0.390625        0.5             0.152572        0.152493        
0.390625        0.515625        0.160966        0.160884        
0.390625        0.53125         0.169758        0.169673        
0.390625        0.546875        0.178969        0.17888         
0.390625        0.5625          0.188624        0.188531        
0.390625        0.578125        0.198747        0.198651        
0.390625        0.59375         0.209366        0.209266        
0.390625        0.609375        0.220507        0.220403        
0.390625        0.625           0.232202        0.232094        
0.390625        0.640625        0.244481        0.244368        
0.390625        0.65625         0.257377        0.257261        
0.390625        0.671875        0.270927        0.270806        
0.390625        0.6875          0.285167        0.285042        
0.390625        0.703125        0.300137        0.300008        
0.390625        0.71875         0.315879        0.315746        
0.390625        0.734375        0.332438        0.332301        
0.390625        0.75            0.349862        0.34972         
0.390625        0.765625        0.368199        0.368054        
0.390625        0.78125         0.387503        0.387355        
0.390625        0.796875        0.407827        0.407678        
0.390625        0.8125          0.42923         0.429079        
0.390625        0.828125        0.451767        0.451618        
0.390625        0.84375         0.475498        0.475351        
0.390625        0.859375        0.500475        0.500335        
0.390625        0.875           0.526749        0.526619        
0.390625        0.890625        0.554358        0.554241        
0.390625        0.90625         0.583321        0.583223        
0.390625        0.921875        0.613628        0.613554        
0.390625        0.9375          0.64523         0.645181        
0.390625        0.953125        0.678017        0.677991        
0.390625        0.96875         0.711806        0.711797        
0.390625        0.984375        0.746332        0.746331        
0.390625        1               0.78125         0.781238        
0.40625         0               0               0               
0.40625         0.015625        0.00330173      0.00329962      
0.40625         0.03125         0.00661145      0.00660722      
0.40625         0.046875        0.00993715      0.0099308       
0.40625         0.0625          0.0132869       0.0132784       
0.40625         0.078125        0.0166687       0.0166581       
0.40625         0.09375         0.0200908       0.0200781       
0.40625         0.109375        0.0235616       0.0235467       
0.40625         0.125           0.0270893       0.0270722       
0.40625         0.140625        0.0306825       0.0306632       
0.40625         0.15625         0.03435         0.0343285       
0.40625         0.171875        0.0381006       0.0380768       
0.40625         0.1875          0.0419434       0.0419174       
0.40625         0.203125        0.0458877       0.0458595       
0.40625         0.21875         0.0499433       0.0499127       
0.40625         0.234375        0.0541198       0.0540868       
0.40625         0.25            0.0584275       0.0583922       
0.40625         0.265625        0.0628769       0.0628392       
0.40625         0.28125         0.0674789       0.0674387       
0.40625         0.296875        0.0722448       0.072202        
0.40625         0.3125          0.0771861       0.0771408       
0.40625         0.328125        0.0823151       0.0822672       
0.40625         0.34375         0.0876444       0.0875938       
0.40625         0.359375        0.0931871       0.0931338       
0.40625         0.375           0.098957        0.0989009       
0.40625         0.390625        0.104968        0.104909        
0.40625         0.40625         0.111236        0.111174        
0.40625         0.421875        0.117776        0.117711        
0.40625         0.4375          0.124605        0.124537        
0.40625         0.453125        0.131739        0.131668        
0.40625         0.46875         0.139197        0.139122        
0.40625         0.484375        0.146998        0.14692         
0.40625         0.5             0.155161        0.15508         
0.40625         0.515625        0.163709        0.163624        
0.40625         0.53125         0.172662        0.172574        
0.40625         0.546875        0.182045        0.181953        
0.40625         0.5625          0.191882        0.191786        
0.40625         0.578125        0.2022          0.202099        
0.40625         0.59375         0.213025        0.212921        
0.40625         0.609375        0.224388        0.224279        
0.40625         0.625           0.23632         0.236206        
0.40625         0.640625        0.248853        0.248735        
0.40625         0.65625         0.262024        0.261901        
0.40625         0.671875        0.275869        0.275742        
0.40625         0.6875          0.29043         0.290297        
0.40625         0.703125        0.305748        0.30561         
0.40625         0.71875         0.32187         0.321727        
0.40625         0.734375        0.338846        0.338697        
0.40625         0.75            0.356727        0.356572        
0.40625         0.765625        0.375569        0.375409        
0.40625         0.78125         0.395434        0.395269        
0.40625         0.796875        0.416385        0.416215        
0.40625         0.8125          0.43849         0.438317        
0.40625         0.828125        0.461822        0.461646        
0.40625         0.84375         0.486454        0.486278        
0.40625         0.859375        0.512462        0.512288        
0.40625         0.875           0.539921        0.539754        
0.40625         0.890625        0.568897        0.568742        
0.40625         0.90625         0.599443        0.599307        
0.40625         0.921875        0.631585        0.631475        
0.40625         0.9375          0.665302        0.665224        
0.40625         0.953125        0.700506        0.700462        
0.40625         0.96875         0.737006        0.736989        
0.40625         0.984375        0.774485        0.774484        
0.40625         1               0.8125          0.812525        
0.421875        0               0               0               
0.421875        0.015625        0.00334712      0.00334497      
0.421875        0.03125         0.00670233      0.00669804      
0.421875        0.046875        0.0100737       0.0100673       
0.421875        0.0625          0.0134695       0.0134609       
0.421875        0.078125        0.0168979       0.0168871       
0.421875        0.09375         0.0203671       0.0203542       
0.421875        0.109375        0.0238857       0.0238705       
0.421875        0.125           0.027462        0.0274446       
0.421875        0.140625        0.0311048       0.0310852       
0.421875        0.15625         0.0348229       0.034801        
0.421875        0.171875        0.0386253       0.0386012       
0.421875        0.1875          0.0425213       0.0424949       
0.421875        0.203125        0.0465203       0.0464916       
0.421875        0.21875         0.0506321       0.050601        
0.421875        0.234375        0.0548667       0.0548332       
0.421875        0.25            0.0592344       0.0591985       
0.421875        0.265625        0.0637459       0.0637075       
0.421875        0.28125         0.0684123       0.0683714       
0.421875        0.296875        0.073245        0.0732015       
0.421875        0.3125          0.0782558       0.0782097       
0.421875        0.328125        0.0834572       0.0834084       
0.421875        0.34375         0.088862        0.0888105       
0.421875        0.359375        0.0944835       0.0944292       
0.421875        0.375           0.100336        0.100279        
0.421875        0.390625        0.106433        0.106373        
0.421875        0.40625         0.112792        0.112729        
0.421875        0.421875        0.119427        0.11936         
0.421875        0.4375          0.126355        0.126285        
0.421875        0.453125        0.133594        0.133521        
0.421875        0.46875         0.141163        0.141087        
0.421875        0.484375        0.14908         0.149001        
0.421875        0.5             0.157367        0.157284        
0.421875        0.515625        0.166045        0.165958        
0.421875        0.53125         0.175137        0.175046        
0.421875        0.546875        0.184667        0.184572        
0.421875        0.5625          0.19466         0.194561        
0.421875        0.578125        0.205144        0.20504         
0.421875        0.59375         0.216147        0.216039        
0.421875        0.609375        0.2277          0.227587        
0.421875        0.625           0.239835        0.239718        
0.421875        0.640625        0.252588        0.252465        
0.421875        0.65625         0.265995        0.265867        
0.421875        0.671875        0.280097        0.279963        
0.421875        0.6875          0.294935        0.294795        
0.421875        0.703125        0.310556        0.310409        
0.421875        0.71875         0.327009        0.326856        
0.421875        0.734375        0.344348        0.344187        
0.421875        0.75            0.36263         0.362462        
0.421875        0.765625        0.381917        0.381742        
0.421875        0.78125         0.402279        0.402097        
